"","IC","Model","marg","N","J","TAU0","TAU1","G10","G20","p_choose"
"3645","LOO",5,70,100,0.04,0.16,0.2,0.4,1,0.24
"3646","DIC",1,20,10,0.16,0.16,0.2,0.4,1,0.64
"3647","WAIC",1,20,10,0.16,0.16,0.2,0.4,1,0.66
"3648","LOO",1,20,10,0.16,0.16,0.2,0.4,1,0.67
"3649","DIC",2,20,10,0.16,0.16,0.2,0.4,1,0
"3650","WAIC",2,20,10,0.16,0.16,0.2,0.4,1,0
"3651","LOO",2,20,10,0.16,0.16,0.2,0.4,1,0
"3652","DIC",3,20,10,0.16,0.16,0.2,0.4,1,0.25
"3653","WAIC",3,20,10,0.16,0.16,0.2,0.4,1,0.25
"3654","LOO",3,20,10,0.16,0.16,0.2,0.4,1,0.24
"3655","DIC",4,20,10,0.16,0.16,0.2,0.4,1,0
"3656","WAIC",4,20,10,0.16,0.16,0.2,0.4,1,0
"3657","LOO",4,20,10,0.16,0.16,0.2,0.4,1,0
"3658","DIC",5,20,10,0.16,0.16,0.2,0.4,1,0.11
"3659","WAIC",5,20,10,0.16,0.16,0.2,0.4,1,0.09
"3660","LOO",5,20,10,0.16,0.16,0.2,0.4,1,0.09
"3661","DIC",1,50,10,0.16,0.16,0.2,0.4,1,0.72
"3662","WAIC",1,50,10,0.16,0.16,0.2,0.4,1,0.72
"3663","LOO",1,50,10,0.16,0.16,0.2,0.4,1,0.73
"3664","DIC",2,50,10,0.16,0.16,0.2,0.4,1,0
"3665","WAIC",2,50,10,0.16,0.16,0.2,0.4,1,0
"3666","LOO",2,50,10,0.16,0.16,0.2,0.4,1,0
"3667","DIC",3,50,10,0.16,0.16,0.2,0.4,1,0.13
"3668","WAIC",3,50,10,0.16,0.16,0.2,0.4,1,0.14
"3669","LOO",3,50,10,0.16,0.16,0.2,0.4,1,0.13
"3670","DIC",4,50,10,0.16,0.16,0.2,0.4,1,0
"3671","WAIC",4,50,10,0.16,0.16,0.2,0.4,1,0
"3672","LOO",4,50,10,0.16,0.16,0.2,0.4,1,0
"3673","DIC",5,50,10,0.16,0.16,0.2,0.4,1,0.15
"3674","WAIC",5,50,10,0.16,0.16,0.2,0.4,1,0.14
"3675","LOO",5,50,10,0.16,0.16,0.2,0.4,1,0.14
"3676","DIC",1,70,10,0.16,0.16,0.2,0.4,1,0.76
"3677","WAIC",1,70,10,0.16,0.16,0.2,0.4,1,0.76
"3678","LOO",1,70,10,0.16,0.16,0.2,0.4,1,0.77
"3679","DIC",2,70,10,0.16,0.16,0.2,0.4,1,0
"3680","WAIC",2,70,10,0.16,0.16,0.2,0.4,1,0
"3681","LOO",2,70,10,0.16,0.16,0.2,0.4,1,0
"3682","DIC",3,70,10,0.16,0.16,0.2,0.4,1,0.11
"3683","WAIC",3,70,10,0.16,0.16,0.2,0.4,1,0.13
"3684","LOO",3,70,10,0.16,0.16,0.2,0.4,1,0.12
"3685","DIC",4,70,10,0.16,0.16,0.2,0.4,1,0
"3686","WAIC",4,70,10,0.16,0.16,0.2,0.4,1,0
"3687","LOO",4,70,10,0.16,0.16,0.2,0.4,1,0
"3688","DIC",5,70,10,0.16,0.16,0.2,0.4,1,0.13
"3689","WAIC",5,70,10,0.16,0.16,0.2,0.4,1,0.11
"3690","LOO",5,70,10,0.16,0.16,0.2,0.4,1,0.11
"3691","DIC",1,20,50,0.16,0.16,0.2,0.4,1,0.77
"3692","WAIC",1,20,50,0.16,0.16,0.2,0.4,1,0.79
"3693","LOO",1,20,50,0.16,0.16,0.2,0.4,1,0.8
"3694","DIC",2,20,50,0.16,0.16,0.2,0.4,1,0
"3695","WAIC",2,20,50,0.16,0.16,0.2,0.4,1,0
"3696","LOO",2,20,50,0.16,0.16,0.2,0.4,1,0
"3697","DIC",3,20,50,0.16,0.16,0.2,0.4,1,0.12
"3698","WAIC",3,20,50,0.16,0.16,0.2,0.4,1,0.11
"3699","LOO",3,20,50,0.16,0.16,0.2,0.4,1,0.1
"3700","DIC",4,20,50,0.16,0.16,0.2,0.4,1,0
"3701","WAIC",4,20,50,0.16,0.16,0.2,0.4,1,0
"3702","LOO",4,20,50,0.16,0.16,0.2,0.4,1,0
"3703","DIC",5,20,50,0.16,0.16,0.2,0.4,1,0.11
"3704","WAIC",5,20,50,0.16,0.16,0.2,0.4,1,0.1
"3705","LOO",5,20,50,0.16,0.16,0.2,0.4,1,0.1
"3706","DIC",1,50,50,0.16,0.16,0.2,0.4,1,0.67
"3707","WAIC",1,50,50,0.16,0.16,0.2,0.4,1,0.68
"3708","LOO",1,50,50,0.16,0.16,0.2,0.4,1,0.68
"3709","DIC",2,50,50,0.16,0.16,0.2,0.4,1,0
"3710","WAIC",2,50,50,0.16,0.16,0.2,0.4,1,0
"3711","LOO",2,50,50,0.16,0.16,0.2,0.4,1,0
"3712","DIC",3,50,50,0.16,0.16,0.2,0.4,1,0.2
"3713","WAIC",3,50,50,0.16,0.16,0.2,0.4,1,0.19
"3714","LOO",3,50,50,0.16,0.16,0.2,0.4,1,0.19
"3715","DIC",4,50,50,0.16,0.16,0.2,0.4,1,0
"3716","WAIC",4,50,50,0.16,0.16,0.2,0.4,1,0
"3717","LOO",4,50,50,0.16,0.16,0.2,0.4,1,0
"3718","DIC",5,50,50,0.16,0.16,0.2,0.4,1,0.13
"3719","WAIC",5,50,50,0.16,0.16,0.2,0.4,1,0.13
"3720","LOO",5,50,50,0.16,0.16,0.2,0.4,1,0.13
"3721","DIC",1,70,50,0.16,0.16,0.2,0.4,1,0.81
"3722","WAIC",1,70,50,0.16,0.16,0.2,0.4,1,0.82
"3723","LOO",1,70,50,0.16,0.16,0.2,0.4,1,0.82
"3724","DIC",2,70,50,0.16,0.16,0.2,0.4,1,0
"3725","WAIC",2,70,50,0.16,0.16,0.2,0.4,1,0
"3726","LOO",2,70,50,0.16,0.16,0.2,0.4,1,0
"3727","DIC",3,70,50,0.16,0.16,0.2,0.4,1,0.09
"3728","WAIC",3,70,50,0.16,0.16,0.2,0.4,1,0.08
"3729","LOO",3,70,50,0.16,0.16,0.2,0.4,1,0.08
"3730","DIC",4,70,50,0.16,0.16,0.2,0.4,1,0
"3731","WAIC",4,70,50,0.16,0.16,0.2,0.4,1,0
"3732","LOO",4,70,50,0.16,0.16,0.2,0.4,1,0
"3733","DIC",5,70,50,0.16,0.16,0.2,0.4,1,0.1
"3734","WAIC",5,70,50,0.16,0.16,0.2,0.4,1,0.1
"3735","LOO",5,70,50,0.16,0.16,0.2,0.4,1,0.1
"3736","DIC",1,20,100,0.16,0.16,0.2,0.4,1,0.78
"3737","WAIC",1,20,100,0.16,0.16,0.2,0.4,1,0.74
"3738","LOO",1,20,100,0.16,0.16,0.2,0.4,1,0.74
"3739","DIC",2,20,100,0.16,0.16,0.2,0.4,1,0
"3740","WAIC",2,20,100,0.16,0.16,0.2,0.4,1,0
"3741","LOO",2,20,100,0.16,0.16,0.2,0.4,1,0
"3742","DIC",3,20,100,0.16,0.16,0.2,0.4,1,0.12
"3743","WAIC",3,20,100,0.16,0.16,0.2,0.4,1,0.14
"3744","LOO",3,20,100,0.16,0.16,0.2,0.4,1,0.15
"3745","DIC",4,20,100,0.16,0.16,0.2,0.4,1,0
"3746","WAIC",4,20,100,0.16,0.16,0.2,0.4,1,0
"3747","LOO",4,20,100,0.16,0.16,0.2,0.4,1,0
"3748","DIC",5,20,100,0.16,0.16,0.2,0.4,1,0.1
"3749","WAIC",5,20,100,0.16,0.16,0.2,0.4,1,0.12
"3750","LOO",5,20,100,0.16,0.16,0.2,0.4,1,0.11
"3751","DIC",1,50,100,0.16,0.16,0.2,0.4,1,0.7
"3752","WAIC",1,50,100,0.16,0.16,0.2,0.4,1,0.69
"3753","LOO",1,50,100,0.16,0.16,0.2,0.4,1,0.69
"3754","DIC",2,50,100,0.16,0.16,0.2,0.4,1,0
"3755","WAIC",2,50,100,0.16,0.16,0.2,0.4,1,0
"3756","LOO",2,50,100,0.16,0.16,0.2,0.4,1,0
"3757","DIC",3,50,100,0.16,0.16,0.2,0.4,1,0.18
"3758","WAIC",3,50,100,0.16,0.16,0.2,0.4,1,0.19
"3759","LOO",3,50,100,0.16,0.16,0.2,0.4,1,0.19
"3760","DIC",4,50,100,0.16,0.16,0.2,0.4,1,0
"3761","WAIC",4,50,100,0.16,0.16,0.2,0.4,1,0
"3762","LOO",4,50,100,0.16,0.16,0.2,0.4,1,0
"3763","DIC",5,50,100,0.16,0.16,0.2,0.4,1,0.12
"3764","WAIC",5,50,100,0.16,0.16,0.2,0.4,1,0.12
"3765","LOO",5,50,100,0.16,0.16,0.2,0.4,1,0.12
"3766","DIC",1,70,100,0.16,0.16,0.2,0.4,1,0.55
"3767","WAIC",1,70,100,0.16,0.16,0.2,0.4,1,0.59
"3768","LOO",1,70,100,0.16,0.16,0.2,0.4,1,0.55
"3769","DIC",2,70,100,0.16,0.16,0.2,0.4,1,0
"3770","WAIC",2,70,100,0.16,0.16,0.2,0.4,1,0
"3771","LOO",2,70,100,0.16,0.16,0.2,0.4,1,0
"3772","DIC",3,70,100,0.16,0.16,0.2,0.4,1,0.22
"3773","WAIC",3,70,100,0.16,0.16,0.2,0.4,1,0.18
"3774","LOO",3,70,100,0.16,0.16,0.2,0.4,1,0.19
"3775","DIC",4,70,100,0.16,0.16,0.2,0.4,1,0
"3776","WAIC",4,70,100,0.16,0.16,0.2,0.4,1,0
"3777","LOO",4,70,100,0.16,0.16,0.2,0.4,1,0
"3778","DIC",5,70,100,0.16,0.16,0.2,0.4,1,0.23
"3779","WAIC",5,70,100,0.16,0.16,0.2,0.4,1,0.23
"3780","LOO",5,70,100,0.16,0.16,0.2,0.4,1,0.26
"3781","DIC",1,20,10,0.04,0.04,0.4,0.4,1,0.37
"3782","WAIC",1,20,10,0.04,0.04,0.4,0.4,1,0.44
"3783","LOO",1,20,10,0.04,0.04,0.4,0.4,1,0.42
"3784","DIC",2,20,10,0.04,0.04,0.4,0.4,1,0.44
"3785","WAIC",2,20,10,0.04,0.04,0.4,0.4,1,0.38
"3786","LOO",2,20,10,0.04,0.04,0.4,0.4,1,0.39
"3787","DIC",3,20,10,0.04,0.04,0.4,0.4,1,0.06
"3788","WAIC",3,20,10,0.04,0.04,0.4,0.4,1,0.08
"3789","LOO",3,20,10,0.04,0.04,0.4,0.4,1,0.09
"3790","DIC",4,20,10,0.04,0.04,0.4,0.4,1,0
"3791","WAIC",4,20,10,0.04,0.04,0.4,0.4,1,0
"3792","LOO",4,20,10,0.04,0.04,0.4,0.4,1,0
"3793","DIC",5,20,10,0.04,0.04,0.4,0.4,1,0.13
"3794","WAIC",5,20,10,0.04,0.04,0.4,0.4,1,0.1
"3795","LOO",5,20,10,0.04,0.04,0.4,0.4,1,0.1
"3796","DIC",1,50,10,0.04,0.04,0.4,0.4,1,0.54
"3797","WAIC",1,50,10,0.04,0.04,0.4,0.4,1,0.57
"3798","LOO",1,50,10,0.04,0.04,0.4,0.4,1,0.56
"3799","DIC",2,50,10,0.04,0.04,0.4,0.4,1,0.25
"3800","WAIC",2,50,10,0.04,0.04,0.4,0.4,1,0.18
"3801","LOO",2,50,10,0.04,0.04,0.4,0.4,1,0.17
"3802","DIC",3,50,10,0.04,0.04,0.4,0.4,1,0.11
"3803","WAIC",3,50,10,0.04,0.04,0.4,0.4,1,0.13
"3804","LOO",3,50,10,0.04,0.04,0.4,0.4,1,0.15
"3805","DIC",4,50,10,0.04,0.04,0.4,0.4,1,0
"3806","WAIC",4,50,10,0.04,0.04,0.4,0.4,1,0
"3807","LOO",4,50,10,0.04,0.04,0.4,0.4,1,0
"3808","DIC",5,50,10,0.04,0.04,0.4,0.4,1,0.1
"3809","WAIC",5,50,10,0.04,0.04,0.4,0.4,1,0.12
"3810","LOO",5,50,10,0.04,0.04,0.4,0.4,1,0.12
"3811","DIC",1,70,10,0.04,0.04,0.4,0.4,1,0.63
"3812","WAIC",1,70,10,0.04,0.04,0.4,0.4,1,0.63
"3813","LOO",1,70,10,0.04,0.04,0.4,0.4,1,0.63
"3814","DIC",2,70,10,0.04,0.04,0.4,0.4,1,0.1
"3815","WAIC",2,70,10,0.04,0.04,0.4,0.4,1,0.06
"3816","LOO",2,70,10,0.04,0.04,0.4,0.4,1,0.06
"3817","DIC",3,70,10,0.04,0.04,0.4,0.4,1,0.13
"3818","WAIC",3,70,10,0.04,0.04,0.4,0.4,1,0.15
"3819","LOO",3,70,10,0.04,0.04,0.4,0.4,1,0.15
"3820","DIC",4,70,10,0.04,0.04,0.4,0.4,1,0
"3821","WAIC",4,70,10,0.04,0.04,0.4,0.4,1,0
"3822","LOO",4,70,10,0.04,0.04,0.4,0.4,1,0
"3823","DIC",5,70,10,0.04,0.04,0.4,0.4,1,0.14
"3824","WAIC",5,70,10,0.04,0.04,0.4,0.4,1,0.16
"3825","LOO",5,70,10,0.04,0.04,0.4,0.4,1,0.16
"3826","DIC",1,20,50,0.04,0.04,0.4,0.4,1,0.69
"3827","WAIC",1,20,50,0.04,0.04,0.4,0.4,1,0.71
"3828","LOO",1,20,50,0.04,0.04,0.4,0.4,1,0.72
"3829","DIC",2,20,50,0.04,0.04,0.4,0.4,1,0.01
"3830","WAIC",2,20,50,0.04,0.04,0.4,0.4,1,0.01
"3831","LOO",2,20,50,0.04,0.04,0.4,0.4,1,0.01
"3832","DIC",3,20,50,0.04,0.04,0.4,0.4,1,0.16
"3833","WAIC",3,20,50,0.04,0.04,0.4,0.4,1,0.17
"3834","LOO",3,20,50,0.04,0.04,0.4,0.4,1,0.17
"3835","DIC",4,20,50,0.04,0.04,0.4,0.4,1,0
"3836","WAIC",4,20,50,0.04,0.04,0.4,0.4,1,0
"3837","LOO",4,20,50,0.04,0.04,0.4,0.4,1,0
"3838","DIC",5,20,50,0.04,0.04,0.4,0.4,1,0.14
"3839","WAIC",5,20,50,0.04,0.04,0.4,0.4,1,0.11
"3840","LOO",5,20,50,0.04,0.04,0.4,0.4,1,0.1
"3841","DIC",1,50,50,0.04,0.04,0.4,0.4,1,0.72
"3842","WAIC",1,50,50,0.04,0.04,0.4,0.4,1,0.72
"3843","LOO",1,50,50,0.04,0.04,0.4,0.4,1,0.71
"3844","DIC",2,50,50,0.04,0.04,0.4,0.4,1,0
"3845","WAIC",2,50,50,0.04,0.04,0.4,0.4,1,0
"3846","LOO",2,50,50,0.04,0.04,0.4,0.4,1,0
"3847","DIC",3,50,50,0.04,0.04,0.4,0.4,1,0.12
"3848","WAIC",3,50,50,0.04,0.04,0.4,0.4,1,0.12
"3849","LOO",3,50,50,0.04,0.04,0.4,0.4,1,0.12
"3850","DIC",4,50,50,0.04,0.04,0.4,0.4,1,0
"3851","WAIC",4,50,50,0.04,0.04,0.4,0.4,1,0
"3852","LOO",4,50,50,0.04,0.04,0.4,0.4,1,0
"3853","DIC",5,50,50,0.04,0.04,0.4,0.4,1,0.16
"3854","WAIC",5,50,50,0.04,0.04,0.4,0.4,1,0.16
"3855","LOO",5,50,50,0.04,0.04,0.4,0.4,1,0.17
"3856","DIC",1,70,50,0.04,0.04,0.4,0.4,1,0.73
"3857","WAIC",1,70,50,0.04,0.04,0.4,0.4,1,0.69
"3858","LOO",1,70,50,0.04,0.04,0.4,0.4,1,0.69
"3859","DIC",2,70,50,0.04,0.04,0.4,0.4,1,0
"3860","WAIC",2,70,50,0.04,0.04,0.4,0.4,1,0
"3861","LOO",2,70,50,0.04,0.04,0.4,0.4,1,0
"3862","DIC",3,70,50,0.04,0.04,0.4,0.4,1,0.12
"3863","WAIC",3,70,50,0.04,0.04,0.4,0.4,1,0.14
"3864","LOO",3,70,50,0.04,0.04,0.4,0.4,1,0.14
"3865","DIC",4,70,50,0.04,0.04,0.4,0.4,1,0
"3866","WAIC",4,70,50,0.04,0.04,0.4,0.4,1,0
"3867","LOO",4,70,50,0.04,0.04,0.4,0.4,1,0
"3868","DIC",5,70,50,0.04,0.04,0.4,0.4,1,0.15
"3869","WAIC",5,70,50,0.04,0.04,0.4,0.4,1,0.17
"3870","LOO",5,70,50,0.04,0.04,0.4,0.4,1,0.17
"3871","DIC",1,20,100,0.04,0.04,0.4,0.4,1,0.68
"3872","WAIC",1,20,100,0.04,0.04,0.4,0.4,1,0.72
"3873","LOO",1,20,100,0.04,0.04,0.4,0.4,1,0.71
"3874","DIC",2,20,100,0.04,0.04,0.4,0.4,1,0
"3875","WAIC",2,20,100,0.04,0.04,0.4,0.4,1,0
"3876","LOO",2,20,100,0.04,0.04,0.4,0.4,1,0
"3877","DIC",3,20,100,0.04,0.04,0.4,0.4,1,0.15
"3878","WAIC",3,20,100,0.04,0.04,0.4,0.4,1,0.16
"3879","LOO",3,20,100,0.04,0.04,0.4,0.4,1,0.17
"3880","DIC",4,20,100,0.04,0.04,0.4,0.4,1,0
"3881","WAIC",4,20,100,0.04,0.04,0.4,0.4,1,0
"3882","LOO",4,20,100,0.04,0.04,0.4,0.4,1,0
"3883","DIC",5,20,100,0.04,0.04,0.4,0.4,1,0.17
"3884","WAIC",5,20,100,0.04,0.04,0.4,0.4,1,0.12
"3885","LOO",5,20,100,0.04,0.04,0.4,0.4,1,0.12
"3886","DIC",1,50,100,0.04,0.04,0.4,0.4,1,0.71
"3887","WAIC",1,50,100,0.04,0.04,0.4,0.4,1,0.68
"3888","LOO",1,50,100,0.04,0.04,0.4,0.4,1,0.66
"3889","DIC",2,50,100,0.04,0.04,0.4,0.4,1,0
"3890","WAIC",2,50,100,0.04,0.04,0.4,0.4,1,0
"3891","LOO",2,50,100,0.04,0.04,0.4,0.4,1,0
"3892","DIC",3,50,100,0.04,0.04,0.4,0.4,1,0.17
"3893","WAIC",3,50,100,0.04,0.04,0.4,0.4,1,0.17
"3894","LOO",3,50,100,0.04,0.04,0.4,0.4,1,0.18
"3895","DIC",4,50,100,0.04,0.04,0.4,0.4,1,0
"3896","WAIC",4,50,100,0.04,0.04,0.4,0.4,1,0
"3897","LOO",4,50,100,0.04,0.04,0.4,0.4,1,0
"3898","DIC",5,50,100,0.04,0.04,0.4,0.4,1,0.12
"3899","WAIC",5,50,100,0.04,0.04,0.4,0.4,1,0.15
"3900","LOO",5,50,100,0.04,0.04,0.4,0.4,1,0.16
"3901","DIC",1,70,100,0.04,0.04,0.4,0.4,1,0.56
"3902","WAIC",1,70,100,0.04,0.04,0.4,0.4,1,0.59
"3903","LOO",1,70,100,0.04,0.04,0.4,0.4,1,0.62
"3904","DIC",2,70,100,0.04,0.04,0.4,0.4,1,0
"3905","WAIC",2,70,100,0.04,0.04,0.4,0.4,1,0
"3906","LOO",2,70,100,0.04,0.04,0.4,0.4,1,0
"3907","DIC",3,70,100,0.04,0.04,0.4,0.4,1,0.18
"3908","WAIC",3,70,100,0.04,0.04,0.4,0.4,1,0.23
"3909","LOO",3,70,100,0.04,0.04,0.4,0.4,1,0.17
"3910","DIC",4,70,100,0.04,0.04,0.4,0.4,1,0
"3911","WAIC",4,70,100,0.04,0.04,0.4,0.4,1,0
"3912","LOO",4,70,100,0.04,0.04,0.4,0.4,1,0
"3913","DIC",5,70,100,0.04,0.04,0.4,0.4,1,0.26
"3914","WAIC",5,70,100,0.04,0.04,0.4,0.4,1,0.18
"3915","LOO",5,70,100,0.04,0.04,0.4,0.4,1,0.21
"3916","DIC",1,20,10,0.16,0.04,0.4,0.4,1,0.43
"3917","WAIC",1,20,10,0.16,0.04,0.4,0.4,1,0.42
"3918","LOO",1,20,10,0.16,0.04,0.4,0.4,1,0.42
"3919","DIC",2,20,10,0.16,0.04,0.4,0.4,1,0.3
"3920","WAIC",2,20,10,0.16,0.04,0.4,0.4,1,0.29
"3921","LOO",2,20,10,0.16,0.04,0.4,0.4,1,0.3
"3922","DIC",3,20,10,0.16,0.04,0.4,0.4,1,0.14
"3923","WAIC",3,20,10,0.16,0.04,0.4,0.4,1,0.13
"3924","LOO",3,20,10,0.16,0.04,0.4,0.4,1,0.12
"3925","DIC",4,20,10,0.16,0.04,0.4,0.4,1,0
"3926","WAIC",4,20,10,0.16,0.04,0.4,0.4,1,0
"3927","LOO",4,20,10,0.16,0.04,0.4,0.4,1,0
"3928","DIC",5,20,10,0.16,0.04,0.4,0.4,1,0.13
"3929","WAIC",5,20,10,0.16,0.04,0.4,0.4,1,0.16
"3930","LOO",5,20,10,0.16,0.04,0.4,0.4,1,0.16
"3931","DIC",1,50,10,0.16,0.04,0.4,0.4,1,0.63
"3932","WAIC",1,50,10,0.16,0.04,0.4,0.4,1,0.63
"3933","LOO",1,50,10,0.16,0.04,0.4,0.4,1,0.63
"3934","DIC",2,50,10,0.16,0.04,0.4,0.4,1,0.11
"3935","WAIC",2,50,10,0.16,0.04,0.4,0.4,1,0.08
"3936","LOO",2,50,10,0.16,0.04,0.4,0.4,1,0.09
"3937","DIC",3,50,10,0.16,0.04,0.4,0.4,1,0.12
"3938","WAIC",3,50,10,0.16,0.04,0.4,0.4,1,0.15
"3939","LOO",3,50,10,0.16,0.04,0.4,0.4,1,0.14
"3940","DIC",4,50,10,0.16,0.04,0.4,0.4,1,0
"3941","WAIC",4,50,10,0.16,0.04,0.4,0.4,1,0
"3942","LOO",4,50,10,0.16,0.04,0.4,0.4,1,0
"3943","DIC",5,50,10,0.16,0.04,0.4,0.4,1,0.14
"3944","WAIC",5,50,10,0.16,0.04,0.4,0.4,1,0.14
"3945","LOO",5,50,10,0.16,0.04,0.4,0.4,1,0.14
"3946","DIC",1,70,10,0.16,0.04,0.4,0.4,1,0.61
"3947","WAIC",1,70,10,0.16,0.04,0.4,0.4,1,0.61
"3948","LOO",1,70,10,0.16,0.04,0.4,0.4,1,0.61
"3949","DIC",2,70,10,0.16,0.04,0.4,0.4,1,0.05
"3950","WAIC",2,70,10,0.16,0.04,0.4,0.4,1,0.03
"3951","LOO",2,70,10,0.16,0.04,0.4,0.4,1,0.03
"3952","DIC",3,70,10,0.16,0.04,0.4,0.4,1,0.09
"3953","WAIC",3,70,10,0.16,0.04,0.4,0.4,1,0.1
"3954","LOO",3,70,10,0.16,0.04,0.4,0.4,1,0.1
"3955","DIC",4,70,10,0.16,0.04,0.4,0.4,1,0
"3956","WAIC",4,70,10,0.16,0.04,0.4,0.4,1,0
"3957","LOO",4,70,10,0.16,0.04,0.4,0.4,1,0
"3958","DIC",5,70,10,0.16,0.04,0.4,0.4,1,0.25
"3959","WAIC",5,70,10,0.16,0.04,0.4,0.4,1,0.26
"3960","LOO",5,70,10,0.16,0.04,0.4,0.4,1,0.26
"3961","DIC",1,20,50,0.16,0.04,0.4,0.4,1,0.71
"3962","WAIC",1,20,50,0.16,0.04,0.4,0.4,1,0.72
"3963","LOO",1,20,50,0.16,0.04,0.4,0.4,1,0.7
"3964","DIC",2,20,50,0.16,0.04,0.4,0.4,1,0.01
"3965","WAIC",2,20,50,0.16,0.04,0.4,0.4,1,0.01
"3966","LOO",2,20,50,0.16,0.04,0.4,0.4,1,0.01
"3967","DIC",3,20,50,0.16,0.04,0.4,0.4,1,0.12
"3968","WAIC",3,20,50,0.16,0.04,0.4,0.4,1,0.11
"3969","LOO",3,20,50,0.16,0.04,0.4,0.4,1,0.13
"3970","DIC",4,20,50,0.16,0.04,0.4,0.4,1,0
"3971","WAIC",4,20,50,0.16,0.04,0.4,0.4,1,0
"3972","LOO",4,20,50,0.16,0.04,0.4,0.4,1,0
"3973","DIC",5,20,50,0.16,0.04,0.4,0.4,1,0.16
"3974","WAIC",5,20,50,0.16,0.04,0.4,0.4,1,0.16
"3975","LOO",5,20,50,0.16,0.04,0.4,0.4,1,0.16
"3976","DIC",1,50,50,0.16,0.04,0.4,0.4,1,0.76
"3977","WAIC",1,50,50,0.16,0.04,0.4,0.4,1,0.78
"3978","LOO",1,50,50,0.16,0.04,0.4,0.4,1,0.78
"3979","DIC",2,50,50,0.16,0.04,0.4,0.4,1,0
"3980","WAIC",2,50,50,0.16,0.04,0.4,0.4,1,0
"3981","LOO",2,50,50,0.16,0.04,0.4,0.4,1,0
"3982","DIC",3,50,50,0.16,0.04,0.4,0.4,1,0.08
"3983","WAIC",3,50,50,0.16,0.04,0.4,0.4,1,0.07
"3984","LOO",3,50,50,0.16,0.04,0.4,0.4,1,0.07
"3985","DIC",4,50,50,0.16,0.04,0.4,0.4,1,0
"3986","WAIC",4,50,50,0.16,0.04,0.4,0.4,1,0
"3987","LOO",4,50,50,0.16,0.04,0.4,0.4,1,0
"3988","DIC",5,50,50,0.16,0.04,0.4,0.4,1,0.16
"3989","WAIC",5,50,50,0.16,0.04,0.4,0.4,1,0.15
"3990","LOO",5,50,50,0.16,0.04,0.4,0.4,1,0.15
"3991","DIC",1,70,50,0.16,0.04,0.4,0.4,1,0.78
"3992","WAIC",1,70,50,0.16,0.04,0.4,0.4,1,0.78
"3993","LOO",1,70,50,0.16,0.04,0.4,0.4,1,0.78
"3994","DIC",2,70,50,0.16,0.04,0.4,0.4,1,0
"3995","WAIC",2,70,50,0.16,0.04,0.4,0.4,1,0
"3996","LOO",2,70,50,0.16,0.04,0.4,0.4,1,0
"3997","DIC",3,70,50,0.16,0.04,0.4,0.4,1,0.09
"3998","WAIC",3,70,50,0.16,0.04,0.4,0.4,1,0.09
"3999","LOO",3,70,50,0.16,0.04,0.4,0.4,1,0.09
"4000","DIC",4,70,50,0.16,0.04,0.4,0.4,1,0
"4001","WAIC",4,70,50,0.16,0.04,0.4,0.4,1,0
"4002","LOO",4,70,50,0.16,0.04,0.4,0.4,1,0
"4003","DIC",5,70,50,0.16,0.04,0.4,0.4,1,0.13
"4004","WAIC",5,70,50,0.16,0.04,0.4,0.4,1,0.13
"4005","LOO",5,70,50,0.16,0.04,0.4,0.4,1,0.13
"4006","DIC",1,20,100,0.16,0.04,0.4,0.4,1,0.67
"4007","WAIC",1,20,100,0.16,0.04,0.4,0.4,1,0.7
"4008","LOO",1,20,100,0.16,0.04,0.4,0.4,1,0.71
"4009","DIC",2,20,100,0.16,0.04,0.4,0.4,1,0
"4010","WAIC",2,20,100,0.16,0.04,0.4,0.4,1,0
"4011","LOO",2,20,100,0.16,0.04,0.4,0.4,1,0
"4012","DIC",3,20,100,0.16,0.04,0.4,0.4,1,0.18
"4013","WAIC",3,20,100,0.16,0.04,0.4,0.4,1,0.15
"4014","LOO",3,20,100,0.16,0.04,0.4,0.4,1,0.14
"4015","DIC",4,20,100,0.16,0.04,0.4,0.4,1,0
"4016","WAIC",4,20,100,0.16,0.04,0.4,0.4,1,0
"4017","LOO",4,20,100,0.16,0.04,0.4,0.4,1,0
"4018","DIC",5,20,100,0.16,0.04,0.4,0.4,1,0.15
"4019","WAIC",5,20,100,0.16,0.04,0.4,0.4,1,0.15
"4020","LOO",5,20,100,0.16,0.04,0.4,0.4,1,0.15
"4021","DIC",1,50,100,0.16,0.04,0.4,0.4,1,0.78
"4022","WAIC",1,50,100,0.16,0.04,0.4,0.4,1,0.77
"4023","LOO",1,50,100,0.16,0.04,0.4,0.4,1,0.78
"4024","DIC",2,50,100,0.16,0.04,0.4,0.4,1,0
"4025","WAIC",2,50,100,0.16,0.04,0.4,0.4,1,0
"4026","LOO",2,50,100,0.16,0.04,0.4,0.4,1,0
"4027","DIC",3,50,100,0.16,0.04,0.4,0.4,1,0.07
"4028","WAIC",3,50,100,0.16,0.04,0.4,0.4,1,0.09
"4029","LOO",3,50,100,0.16,0.04,0.4,0.4,1,0.08
"4030","DIC",4,50,100,0.16,0.04,0.4,0.4,1,0
"4031","WAIC",4,50,100,0.16,0.04,0.4,0.4,1,0
"4032","LOO",4,50,100,0.16,0.04,0.4,0.4,1,0
"4033","DIC",5,50,100,0.16,0.04,0.4,0.4,1,0.15
"4034","WAIC",5,50,100,0.16,0.04,0.4,0.4,1,0.14
"4035","LOO",5,50,100,0.16,0.04,0.4,0.4,1,0.14
